listing_id,seller_id,material_type,quantity_kg,price_per_kg,latitude,longitude,industry,quality_grade,available_monthly,created_at
L2463,C427,Plastic,3994,9.33,23.00303,77.562628,Manufacturing,A,False,2026-02-27T22:27:27.288681
L2464,C135,Construction_Debris,360,2.07,23.662166,85.104997,Food_Processing,C,False,2026-01-29T22:27:27.288726
L2465,C193,Metal_Scrap,4221,23.07,21.767017,77.793169,Chemical,A,True,2026-02-24T22:27:27.288770
L2466,C131,Metal_Scrap,1260,35.12,23.208395,75.433016,Automotive,C,False,2026-02-07T22:27:27.288814
L2467,C162,Organic,3120,2.47,29.842085,74.454336,Textile,C,True,2026-02-23T22:27:27.288858
L2468,C028,Organic,4097,1.0,27.282126,74.310743,Electronics,A,True,2026-01-29T22:27:27.288901
L2469,C381,Organic,351,1.75,23.711583,78.85058,Automotive,C,True,2026-02-27T22:27:27.288945
L2470,C159,Plastic,4161,11.45,15.769174,76.138802,Food_Processing,B,True,2026-02-22T22:27:27.288989
L2471,C121,Wood,1783,2.4,23.751024,76.666737,Food_Processing,B,True,2026-02-19T22:27:27.289034
L2472,C253,Organic,2152,2.74,22.731886,80.147377,Pharmaceutical,B,False,2026-02-22T22:27:27.289076
L2473,C163,Wood,907,2.74,24.439265,83.288607,Manufacturing,B,True,2026-02-02T22:27:27.289126
L2474,C403,Metal_Scrap,1422,32.08,20.66149,84.730846,Pharmaceutical,B,True,2026-01-31T22:27:27.289170
L2475,C130,Construction_Debris,2036,3.29,21.642447,83.12812,Food_Processing,C,True,2026-02-22T22:27:27.289214
L2476,C475,Paper,2264,6.06,24.700844,77.280929,Manufacturing,C,True,2026-02-20T22:27:27.289259
L2477,C353,Paper,3494,5.07,31.084096,76.055103,Automotive,C,True,2026-02-24T22:27:27.289305
L2478,C252,Paper,2965,6.29,24.496761,82.200289,Food_Processing,A,False,2026-02-17T22:27:27.289349
L2479,C126,Wood,2518,2.36,21.159491,86.153008,Food_Processing,C,True,2026-02-18T22:27:27.289390
L2480,C486,Metal_Scrap,3836,22.2,24.495911,76.175418,Automotive,A,True,2026-02-20T22:27:27.289429
L2481,C379,Organic,468,1.45,27.272135,75.686083,Energy,C,True,2026-02-10T22:27:27.289470
L2482,C334,Paper,4500,4.41,26.69463,88.226282,Steel,A,True,2026-02-24T22:27:27.289509
L2483,C494,Organic,2658,0.53,21.889385,75.647063,Manufacturing,A,True,2026-02-14T22:27:27.289555
L2484,C028,E_Waste,4252,66.31,24.368761,77.975245,Manufacturing,C,True,2026-02-25T22:27:27.289598
L2485,C387,Metal_Scrap,1555,15.24,21.895759,83.511119,Pharmaceutical,B,True,2026-02-22T22:27:27.289641
L2486,C024,Construction_Debris,1624,4.53,22.494643,87.788962,Manufacturing,C,False,2026-02-17T22:27:27.289685
L2487,C395,Wood,405,3.96,20.501946,76.636563,Textile,B,True,2026-02-21T22:27:27.289729
L2488,C327,Organic,4387,2.77,24.418669,89.549499,Textile,B,True,2026-02-16T22:27:27.289772
L2489,C251,Construction_Debris,2338,4.04,20.300776,79.69492,Manufacturing,A,False,2026-02-04T22:27:27.289812
L2490,C453,Textile,2591,9.03,15.40189,81.63148,Food_Processing,B,True,2026-02-26T22:27:27.289851
L2491,C133,Plastic,1845,18.34,23.376441,80.755386,Pharmaceutical,C,True,2026-02-21T22:27:27.289909
L2492,C389,Textile,1440,7.49,30.257277,77.658254,Food_Processing,C,False,2026-02-09T22:27:27.289950
L2493,C088,Metal_Scrap,881,34.09,23.121294,75.367934,Electronics,C,False,2026-02-13T22:27:27.289990
L2494,C188,Plastic,1838,17.97,13.840694,81.976225,Energy,A,True,2026-02-06T22:27:27.290030
L2495,C029,E_Waste,4078,42.41,20.253874,89.701053,Energy,A,True,2026-02-03T22:27:27.290074
L2496,C238,Paper,117,5.32,17.28894,80.685506,Food_Processing,A,False,2026-02-09T22:27:27.290118
L2497,C187,Metal_Scrap,3612,34.5,23.377601,78.775955,Energy,C,True,2026-02-23T22:27:27.290161
L2498,C273,Metal_Scrap,3195,27.27,20.965797,75.459594,Manufacturing,C,True,2026-02-16T22:27:27.290208
L2499,C451,Metal_Scrap,4323,29.56,30.98386,78.51022,Electronics,B,True,2026-02-17T22:27:27.290248
L2500,C270,E_Waste,1965,78.01,17.685475,76.22419,Construction,C,False,2026-02-09T22:27:27.290294
L2501,C006,Metal_Scrap,4273,28.03,20.024778,79.342195,Steel,B,True,2026-02-10T22:27:27.290338
L2502,C381,Metal_Scrap,4110,18.37,30.519658,79.849316,Construction,A,False,2026-02-09T22:27:27.290381
L2503,C450,Plastic,4754,13.49,23.757791,77.46077,Textile,B,True,2026-02-05T22:27:27.290423
L2504,C169,Metal_Scrap,575,20.87,27.328624,79.179709,Textile,C,True,2026-02-03T22:27:27.290467
L2505,C222,Metal_Scrap,926,17.42,24.091824,89.832463,Energy,B,True,2026-02-26T22:27:27.290510
L2506,C022,Metal_Scrap,235,20.7,24.252324,78.730624,Energy,B,False,2026-02-23T22:27:27.290555
L2507,C172,Construction_Debris,964,1.77,21.501625,77.16137,Textile,C,True,2026-01-29T22:27:27.290594
L2508,C166,Textile,4134,5.04,20.076703,81.773101,Steel,C,True,2026-02-12T22:27:27.290633
L2509,C068,Paper,4988,5.53,20.549799,77.74556,Food_Processing,B,True,2026-01-29T22:27:27.290672
L2510,C446,Wood,523,5.72,13.721809,81.752824,Construction,B,True,2026-02-10T22:27:27.290712
L2511,C217,Organic,3466,0.66,21.880217,79.789842,Energy,A,False,2026-02-24T22:27:27.290756
L2512,C232,Plastic,4131,15.22,26.084487,86.962066,Construction,B,False,2026-02-18T22:27:27.290798
L2513,C147,Plastic,1117,8.16,31.567523,79.746495,Pharmaceutical,C,True,2026-02-06T22:27:27.290842
L2514,C152,Metal_Scrap,2230,36.8,16.926062,77.970649,Steel,A,True,2026-02-01T22:27:27.290887
L2515,C099,Organic,4835,2.2,23.159866,77.560518,Energy,C,False,2026-02-26T22:27:27.290930
L2516,C061,Organic,3626,1.75,17.359364,81.238211,Pharmaceutical,B,True,2026-02-24T22:27:27.290973
L2517,C223,E_Waste,2912,77.11,24.062422,75.5177,Textile,A,False,2026-02-13T22:27:27.291015
L2518,C160,Wood,2580,4.69,23.425717,75.435607,Manufacturing,A,True,2026-02-05T22:27:27.291054
L2519,C372,Construction_Debris,1098,1.21,22.360711,75.357153,Automotive,B,True,2026-02-22T22:27:27.291093
L2520,C203,Metal_Scrap,3698,27.43,26.608975,83.16715,Textile,A,True,2026-02-09T22:27:27.291133
L2521,C166,Plastic,1211,12.83,20.841851,85.320234,Automotive,A,True,2026-02-17T22:27:27.291173
L2522,C024,Organic,641,0.93,29.479232,78.529065,Steel,A,False,2026-02-25T22:27:27.291213
L2523,C357,Construction_Debris,3216,4.48,30.146043,75.80854,Steel,A,True,2026-02-02T22:27:27.291272
L2524,C455,Textile,1267,9.89,23.659787,81.075313,Food_Processing,A,False,2026-02-12T22:27:27.291321
L2525,C072,Metal_Scrap,3470,18.62,28.910861,76.355647,Automotive,A,True,2026-02-22T22:27:27.291367
L2526,C242,Metal_Scrap,3810,18.44,14.035821,78.785099,Food_Processing,A,True,2026-02-06T22:27:27.291413
L2527,C307,Organic,4382,2.02,13.250156,77.935273,Steel,C,True,2026-02-24T22:27:27.291453
L2528,C427,Metal_Scrap,4854,36.26,11.353704,77.893872,Electronics,B,True,2026-02-03T22:27:27.291493
L2529,C116,Metal_Scrap,4449,17.46,11.162045,79.110512,Energy,C,True,2026-02-24T22:27:27.291532
L2530,C388,Metal_Scrap,3023,27.89,20.007688,89.525759,Manufacturing,B,True,2026-01-29T22:27:27.291572
L2531,C452,Metal_Scrap,2019,37.37,30.082943,79.536527,Automotive,C,True,2026-02-13T22:27:27.291612
L2532,C287,Organic,688,1.07,30.561393,77.48724,Food_Processing,A,False,2026-02-21T22:27:27.291652
L2533,C066,Metal_Scrap,328,30.67,26.221137,85.211505,Chemical,B,True,2026-02-26T22:27:27.291691
L2534,C309,Paper,51,2.64,24.211222,84.111243,Chemical,A,True,2026-02-17T22:27:27.291744
L2535,C357,Metal_Scrap,1798,37.03,10.76292,80.350183,Food_Processing,C,True,2026-02-04T22:27:27.291788
L2536,C321,Organic,4703,2.24,24.595713,77.280299,Electronics,C,True,2026-02-10T22:27:27.291832
L2537,C233,Metal_Scrap,4524,27.44,23.84172,81.636141,Construction,A,True,2026-02-13T22:27:27.291886
L2538,C003,Paper,2471,3.19,23.158674,86.604358,Food_Processing,A,False,2026-02-04T22:27:27.291949
L2539,C117,E_Waste,1507,54.51,25.821005,87.061971,Manufacturing,B,True,2026-02-06T22:27:27.291994
L2540,C393,Organic,4154,0.19,23.87066,76.130086,Manufacturing,A,True,2026-02-06T22:27:27.292040
L2541,C404,Metal_Scrap,1850,32.1,22.518976,86.526392,Steel,C,True,2026-02-08T22:27:27.292085
L2542,C458,Glass,270,7.32,16.055813,81.683355,Food_Processing,B,True,2026-01-29T22:27:27.292129
L2543,C212,Metal_Scrap,3260,29.75,21.583738,81.803672,Textile,B,False,2026-02-17T22:27:27.292173
L2544,C323,Metal_Scrap,814,18.55,22.831094,88.31433,Steel,A,False,2026-02-26T22:27:27.292217
L2545,C121,Paper,4025,3.52,21.150303,82.535848,Chemical,B,False,2026-02-07T22:27:27.292261
L2546,C073,Metal_Scrap,3515,23.01,24.767709,82.570723,Electronics,B,True,2026-02-17T22:27:27.292306
L2547,C064,E_Waste,2507,64.5,20.250081,75.526054,Food_Processing,B,True,2026-02-21T22:27:27.292351
L2548,C396,Glass,4001,5.9,29.250666,79.316457,Electronics,C,True,2026-02-15T22:27:27.292395
L2549,C165,Textile,3447,4.33,31.107589,79.514744,Manufacturing,A,True,2026-02-08T22:27:27.292439
L2550,C262,Plastic,2930,10.37,21.914713,79.399794,Construction,B,True,2026-02-19T22:27:27.292482
L2551,C055,Paper,670,5.6,22.26134,77.324001,Construction,C,True,2026-02-02T22:27:27.292526
L2552,C042,Metal_Scrap,1391,21.86,24.390759,87.234638,Automotive,A,False,2026-02-08T22:27:27.292571
L2553,C089,Metal_Scrap,3438,35.99,22.527334,79.113991,Pharmaceutical,B,True,2026-02-12T22:27:27.292614
L2554,C100,Organic,3533,2.03,29.772887,74.308919,Chemical,A,True,2026-02-16T22:27:27.292668
L2555,C138,Metal_Scrap,1706,20.42,24.06024,76.197108,Automotive,B,True,2026-02-26T22:27:27.292714
L2556,C367,Organic,3059,1.92,31.963568,78.982592,Pharmaceutical,A,True,2026-02-18T22:27:27.292758
L2557,C132,Paper,2531,2.86,29.987485,75.175109,Construction,B,False,2026-02-17T22:27:27.292804
L2558,C168,Metal_Scrap,1858,17.82,24.248883,77.382307,Chemical,C,True,2026-02-19T22:27:27.292848
L2559,C441,Metal_Scrap,4872,24.1,14.727356,77.637009,Steel,B,True,2026-02-01T22:27:27.292904
L2560,C117,Plastic,4436,16.97,23.397011,77.965074,Steel,B,True,2026-02-10T22:27:27.292957
L2561,C328,Paper,4250,5.01,24.571046,89.207376,Chemical,B,False,2026-02-09T22:27:27.293007
L2562,C133,Metal_Scrap,3049,38.28,20.183634,77.903998,Steel,B,False,2026-02-03T22:27:27.293060
L2563,C411,Wood,3173,4.25,17.763311,77.12571,Manufacturing,A,True,2026-02-24T22:27:27.293107
L2564,C301,Wood,4565,4.21,22.435023,76.553063,Energy,A,True,2026-02-27T22:27:27.293162
L2565,C355,Textile,2697,8.51,17.161172,79.228412,Steel,B,True,2026-02-21T22:27:27.293206
L2566,C110,Metal_Scrap,549,24.47,22.76633,80.23052,Construction,C,True,2026-02-13T22:27:27.293252
L2567,C499,Textile,3096,7.91,20.048144,76.587542,Chemical,C,True,2026-02-24T22:27:27.293298
L2568,C030,Plastic,2085,17.78,23.009277,78.853153,Energy,A,False,2026-02-10T22:27:27.293344
L2569,C082,Metal_Scrap,3151,38.03,21.722291,79.870542,Electronics,B,False,2026-02-19T22:27:27.293391
L2570,C336,Metal_Scrap,2982,23.3,15.653819,76.443848,Manufacturing,A,False,2026-02-18T22:27:27.293438
L2571,C091,Plastic,454,13.75,16.250579,79.329471,Energy,B,True,2026-02-21T22:27:27.293488
L2572,C471,Metal_Scrap,707,20.7,28.041867,77.027445,Chemical,A,True,2026-02-07T22:27:27.293555
L2573,C459,Plastic,622,9.63,24.476636,84.041609,Electronics,C,True,2026-02-15T22:27:27.293786
L2574,C362,Plastic,3832,10.45,31.657659,78.853444,Food_Processing,C,True,2026-02-10T22:27:27.294254
L2575,C229,E_Waste,988,46.82,30.229218,75.501743,Energy,C,True,2026-02-12T22:27:27.294414
L2576,C038,Metal_Scrap,4463,20.45,29.929968,75.240191,Steel,A,False,2026-02-17T22:27:27.294558
L2577,C108,Metal_Scrap,4791,35.1,27.120554,78.318183,Food_Processing,C,True,2026-01-31T22:27:27.294758
L2578,C429,Textile,4001,4.68,21.056546,88.708336,Automotive,C,True,2026-02-26T22:27:27.294828
L2579,C338,Metal_Scrap,3628,39.57,14.541393,77.199052,Electronics,C,True,2026-02-12T22:27:27.294875
L2580,C481,Textile,3482,7.47,22.294923,76.553674,Pharmaceutical,C,True,2026-02-26T22:27:27.294920
L2581,C341,Paper,3745,4.37,31.614468,76.979862,Electronics,B,True,2026-02-24T22:27:27.294965
L2582,C128,Construction_Debris,2911,3.55,27.147135,79.021837,Pharmaceutical,B,True,2026-02-19T22:27:27.295009
L2583,C435,Construction_Debris,2924,3.12,24.288812,78.178845,Chemical,A,True,2026-02-02T22:27:27.295052
L2584,C256,E_Waste,4893,72.93,21.364532,81.476255,Steel,B,True,2026-02-16T22:27:27.295095
L2585,C165,Metal_Scrap,4358,17.97,15.871809,80.367373,Construction,A,True,2026-02-02T22:27:27.295139
L2586,C116,Paper,3756,4.66,27.235343,79.058494,Manufacturing,A,True,2026-01-31T22:27:27.295223
L2587,C014,Metal_Scrap,658,31.63,20.905072,89.567025,Construction,B,True,2026-01-31T22:27:27.295269
L2588,C015,Plastic,763,6.25,28.320227,75.469543,Construction,A,False,2026-02-18T22:27:27.295313
L2589,C010,Metal_Scrap,2437,31.23,28.87175,76.630494,Automotive,B,True,2026-02-08T22:27:27.295357
L2590,C123,Paper,1140,7.01,27.846132,77.344987,Food_Processing,A,True,2026-01-29T22:27:27.295400
L2591,C025,Metal_Scrap,4668,30.87,28.311072,76.699495,Manufacturing,A,True,2026-01-29T22:27:27.295448
L2592,C136,Organic,3214,0.33,22.990317,89.447924,Electronics,A,True,2026-02-11T22:27:27.295498
L2593,C242,Plastic,3448,5.74,11.266957,81.451174,Pharmaceutical,C,True,2026-02-03T22:27:27.295543
L2594,C341,Metal_Scrap,2037,15.29,15.155725,81.991346,Pharmaceutical,C,True,2026-02-21T22:27:27.295587
L2595,C064,Plastic,3922,17.96,24.658902,76.543463,Energy,C,True,2026-02-19T22:27:27.295630
L2596,C067,Metal_Scrap,2873,24.91,21.144321,80.33906,Steel,B,True,2026-02-19T22:27:27.295673
L2597,C196,Plastic,4632,14.97,30.052008,77.032698,Electronics,C,True,2026-02-04T22:27:27.295717
L2598,C032,Organic,544,0.99,22.212996,75.767348,Steel,B,True,2026-02-05T22:27:27.295760
L2599,C369,Metal_Scrap,280,18.52,24.967135,81.501519,Manufacturing,B,True,2026-02-07T22:27:27.295802
L2600,C320,Metal_Scrap,4238,26.2,13.849989,77.432714,Manufacturing,A,True,2026-02-25T22:27:27.295845
L2601,C246,Plastic,1339,13.2,29.704334,75.413676,Automotive,B,True,2026-01-30T22:27:27.295888
L2602,C249,Metal_Scrap,1935,28.81,13.149822,80.386766,Chemical,B,False,2026-02-16T22:27:27.295931
L2603,C025,Organic,3837,0.1,27.655163,76.845667,Chemical,B,True,2026-01-29T22:27:27.295975
L2604,C262,Plastic,4749,7.71,31.628478,74.052775,Steel,C,True,2026-01-30T22:27:27.296017
L2605,C491,Organic,4837,2.3,10.814291,80.256128,Pharmaceutical,B,True,2026-02-25T22:27:27.296060
L2606,C012,Metal_Scrap,1336,17.66,22.739597,78.513543,Steel,B,True,2026-02-13T22:27:27.296103
L2607,C100,Metal_Scrap,592,26.51,21.22557,89.455568,Construction,A,True,2026-02-13T22:27:27.296146
L2608,C239,Plastic,4332,13.37,26.470454,82.19534,Food_Processing,A,False,2026-02-23T22:27:27.296202
L2609,C025,Metal_Scrap,509,28.4,16.632896,76.832194,Manufacturing,B,True,2026-01-29T22:27:27.296247
L2610,C437,Metal_Scrap,2872,18.23,22.216823,75.565668,Food_Processing,B,True,2026-02-19T22:27:27.296290
L2611,C289,Wood,3125,2.46,20.828744,76.071278,Pharmaceutical,B,False,2026-02-02T22:27:27.296334
L2612,C184,Metal_Scrap,2148,30.82,22.134113,81.612576,Food_Processing,B,True,2026-02-04T22:27:27.296377
L2613,C271,Construction_Debris,2006,1.42,25.55028,87.718877,Automotive,C,False,2026-02-02T22:27:27.296420
L2614,C349,Metal_Scrap,1542,16.19,27.453407,74.495794,Automotive,B,False,2026-02-13T22:27:27.296463
L2615,C341,Metal_Scrap,1237,34.24,30.857529,77.03159,Electronics,B,True,2026-02-02T22:27:27.296507
L2616,C428,Metal_Scrap,4038,37.83,28.473411,74.54938,Pharmaceutical,B,True,2026-02-15T22:27:27.296550
L2617,C248,Metal_Scrap,2842,39.99,31.735087,78.508525,Pharmaceutical,A,False,2026-02-05T22:27:27.296592
L2618,C284,Construction_Debris,2496,4.33,26.831145,88.303961,Food_Processing,C,True,2026-02-01T22:27:27.296635
L2619,C496,Construction_Debris,2914,1.63,20.676948,78.889093,Construction,C,True,2026-02-01T22:27:27.296677
L2620,C085,Metal_Scrap,3106,18.79,14.855972,79.041928,Chemical,B,False,2026-02-08T22:27:27.296720
L2621,C105,Plastic,4291,9.65,17.350755,78.614346,Manufacturing,A,True,2026-02-23T22:27:27.296763
L2622,C440,Construction_Debris,3876,1.62,26.845524,87.68804,Steel,A,False,2026-02-21T22:27:27.296806
L2623,C372,Metal_Scrap,1977,18.32,28.498524,79.067056,Pharmaceutical,A,False,2026-02-11T22:27:27.296849
L2624,C461,Construction_Debris,4521,3.4,20.104934,76.321223,Food_Processing,A,True,2026-02-20T22:27:27.296894
L2625,C273,Metal_Scrap,4000,27.81,22.041726,81.313906,Steel,B,True,2026-02-15T22:27:27.296938
L2626,C046,Plastic,269,11.47,12.654233,77.924008,Textile,A,True,2026-02-14T22:27:27.296981
L2627,C171,Metal_Scrap,1643,34.11,20.964721,81.624198,Steel,A,False,2026-01-29T22:27:27.297023
L2628,C030,Plastic,1905,9.58,24.177982,80.773849,Energy,A,True,2026-02-06T22:27:27.297066
L2629,C493,Wood,4118,5.77,20.465628,81.515107,Chemical,A,True,2026-02-01T22:27:27.297110
L2630,C490,Construction_Debris,1921,1.97,23.312721,86.639261,Chemical,B,True,2026-02-26T22:27:27.297158
L2631,C090,Textile,928,7.83,10.445592,78.081239,Energy,C,True,2026-02-14T22:27:27.297210
L2632,C490,Plastic,4939,7.61,21.631423,88.776482,Electronics,A,False,2026-02-17T22:27:27.297254
L2633,C498,Metal_Scrap,4861,24.5,15.112461,76.981651,Pharmaceutical,B,True,2026-02-24T22:27:27.297297
L2634,C206,Metal_Scrap,1149,24.89,24.798281,75.213594,Steel,B,False,2026-02-19T22:27:27.297341
L2635,C228,Organic,2726,2.78,16.392653,79.924029,Manufacturing,C,True,2026-02-02T22:27:27.297383
L2636,C448,Metal_Scrap,271,29.94,10.761256,78.080614,Construction,C,True,2026-02-08T22:27:27.297427
L2637,C438,Wood,4305,2.62,20.833821,77.724751,Energy,A,True,2026-02-02T22:27:27.297469
L2638,C132,Metal_Scrap,2702,35.01,21.725586,81.684212,Chemical,A,False,2026-02-27T22:27:27.297513
L2639,C380,Organic,3415,0.07,23.754498,77.638864,Construction,C,True,2026-01-29T22:27:27.297567
L2640,C225,Plastic,3148,11.99,24.145726,89.120542,Chemical,B,True,2026-02-08T22:27:27.297611
L2641,C061,Plastic,4580,14.28,30.47436,76.937417,Manufacturing,B,False,2026-02-25T22:27:27.297654
L2642,C053,Paper,2647,2.28,20.893983,75.15321,Pharmaceutical,B,True,2026-02-10T22:27:27.297698
L2643,C476,Glass,3805,6.86,22.784693,80.278118,Automotive,A,True,2026-02-15T22:27:27.297740
L2644,C464,Metal_Scrap,3278,32.32,20.946933,86.38651,Manufacturing,A,True,2026-02-22T22:27:27.297784
L2645,C371,Metal_Scrap,3502,18.77,22.632105,75.858725,Energy,B,False,2026-02-24T22:27:27.297827
L2646,C109,Glass,817,7.59,30.551859,76.07411,Textile,A,True,2026-02-23T22:27:27.297869
L2647,C372,Metal_Scrap,3431,17.8,11.674932,81.89414,Pharmaceutical,C,True,2026-02-27T22:27:27.297912
L2648,C140,Paper,934,3.33,10.026825,80.612073,Textile,B,True,2026-02-01T22:27:27.297955
L2649,C330,Textile,3291,11.78,20.358528,84.324792,Electronics,A,True,2026-02-24T22:27:27.297998
L2650,C124,Metal_Scrap,3663,23.06,22.739158,81.527609,Steel,B,False,2026-02-12T22:27:27.298041
L2651,C416,Paper,2770,4.06,20.194422,78.000923,Electronics,C,False,2026-02-14T22:27:27.298083
L2652,C242,Organic,3403,2.44,26.15637,83.077997,Pharmaceutical,C,False,2026-02-18T22:27:27.298126
L2653,C307,Metal_Scrap,2818,33.78,20.102998,83.469885,Electronics,A,False,2026-02-19T22:27:27.298180
L2654,C210,E_Waste,980,78.63,24.527247,77.35331,Automotive,A,False,2026-02-16T22:27:27.298228
L2655,C311,Paper,3847,5.5,29.681817,77.37152,Chemical,C,True,2026-02-10T22:27:27.298272
L2656,C420,Glass,3628,8.11,31.658086,79.945796,Textile,C,True,2026-02-24T22:27:27.298315
L2657,C210,E_Waste,4720,32.15,12.893592,81.618807,Food_Processing,B,True,2026-02-17T22:27:27.298357
L2658,C375,Paper,2039,7.58,24.55096,86.174829,Energy,C,True,2026-02-25T22:27:27.298401
L2659,C262,Organic,956,0.35,28.454465,77.757054,Pharmaceutical,A,True,2026-02-03T22:27:27.298443
L2660,C228,Textile,2531,6.26,21.809408,75.537004,Pharmaceutical,C,True,2026-02-15T22:27:27.298486
L2661,C373,Glass,818,4.31,23.041641,80.224375,Electronics,B,True,2026-02-07T22:27:27.298529
L2662,C498,Textile,1181,10.27,20.467117,83.251247,Automotive,C,False,2026-01-29T22:27:27.298572
L2663,C223,Metal_Scrap,898,16.49,22.871037,84.825452,Construction,C,True,2026-02-08T22:27:27.298614
L2664,C039,Metal_Scrap,4344,24.74,30.866165,74.209373,Manufacturing,B,True,2026-02-25T22:27:27.298657
L2665,C442,Paper,2498,6.69,15.604319,79.807378,Food_Processing,C,True,2026-02-05T22:27:27.298700
L2666,C346,Organic,1234,0.42,24.707405,78.665882,Construction,A,True,2026-02-01T22:27:27.298742
L2667,C389,Metal_Scrap,2300,29.57,24.507484,79.091861,Electronics,A,False,2026-02-06T22:27:27.298784
L2668,C456,Paper,2782,4.05,13.058195,78.494565,Energy,A,True,2026-02-27T22:27:27.298827
L2669,C344,Paper,182,7.36,21.482786,75.637906,Textile,C,True,2026-02-06T22:27:27.298870
L2670,C358,Plastic,4333,7.98,22.188008,83.926017,Automotive,C,False,2026-02-14T22:27:27.298913
L2671,C096,Organic,585,2.17,21.129758,77.211788,Textile,A,True,2026-02-24T22:27:27.298956
L2672,C364,Textile,3608,8.29,20.446325,79.618269,Pharmaceutical,B,False,2026-02-17T22:27:27.298999
L2673,C189,Metal_Scrap,4629,20.24,24.741927,80.592046,Food_Processing,B,True,2026-02-22T22:27:27.299041
L2674,C365,Construction_Debris,4495,4.54,10.620981,81.79015,Manufacturing,B,True,2026-02-05T22:27:27.299084
L2675,C373,Plastic,4715,14.21,29.138527,77.860522,Automotive,A,True,2026-01-29T22:27:27.299127
L2676,C344,Plastic,4529,14.72,23.997182,75.748411,Electronics,B,True,2026-02-20T22:27:27.299170
L2677,C365,Plastic,3473,7.36,30.91834,75.880425,Electronics,C,False,2026-02-11T22:27:27.299212
L2678,C267,Metal_Scrap,4611,21.4,15.276273,81.798136,Textile,B,True,2026-02-14T22:27:27.299255
