company_id,month_index,industry,company_size,employee_total,facility_area_sqm,operating_hours_per_day,operating_days_per_week,number_of_shifts,monthly_electricity_kwh,peak_demand_kw,power_factor,renewable_energy_percent,electricity_provider,diesel_liters_monthly,petrol_liters_monthly,natural_gas_kg_monthly,lpg_kg_monthly,coal_tons_monthly,furnace_oil_liters_monthly,biomass_tons_monthly,water_consumption_kl_monthly,water_recycling_percent,metal_scrap_kg_monthly,plastic_waste_kg_monthly,organic_waste_kg_monthly,paper_waste_kg_monthly,wood_waste_kg_monthly,production_volume_monthly,raw_material_consumption_tons,avg_temperature,scope1_kg,scope2_kg,scope3_kg,total_co2_kg,emission_intensity,suggest_night_shift,suggest_solar_ppa,suggest_power_factor_correction,suggest_led_lighting,suggest_waste_heat_recovery,suggest_biogas_plant,suggest_water_recycling,suggest_switch_to_png,suggest_renewable_procurement,suggest_process_optimization
C315,17,Pharmaceutical,Large,637,13305.7,17,7,3,15167.2,227.51,0.878,5.71,BESCOM,1398.28,94.76,1022.01,180.99,0.9827,11.89,0,318.5,4.09,1543.5,617.4,308.7,308.7,0,977.5,48.88,22.836146761802333,9368.46,11726.35,9775.01,30869.81,48.46,0,1,1,0,0,1,1,1,1,0
C379,10,Construction,SME,632,27741.3,9,5,3,8922.18,133.83,0.873,16.13,BESCOM,986.03,72.38,720.7,180.17,0.693,454.96,0,316.0,18.09,832.5,333.0,166.5,166.5,0,390.8,19.54,29.825930948526043,6606.38,6136.09,3908.29,16650.76,26.35,0,0,1,0,0,0,1,1,0,0
C180,3,Manufacturing,Startup,430,8820.7,24,6,3,2453.69,36.81,0.862,25.29,Tata Power,328.9,119.38,240.39,387.73,0.2311,10.93,0,215.0,39.37,221.2,88.5,44.2,44.2,0,71.7,3.59,30.077741500380437,2203.61,1503.27,717.09,4423.97,10.29,0,0,0,0,0,0,0,0,0,0
C071,11,Energy,SME,504,18894.1,17,7,2,45170.86,677.56,0.895,10.25,Adani Electricity,4224.19,130.08,3087.5,361.27,2.9688,101.45,0,252.0,45.63,4606.1,1842.4,921.2,921.2,0,3057.7,152.89,29.816247857780183,28302.11,33242.65,30577.45,92122.2,182.78,0,0,0,1,1,1,0,1,1,1
C095,19,Chemical,Mid,447,14033.2,13,7,1,51400.47,771.01,0.851,11.18,MSEDCL,5381.92,115.47,3933.7,262.42,3.7824,116.14,0,223.5,1.52,5234.8,2093.9,1047.0,1047.0,0,3120.0,156.0,32.71533791546968,36058.88,37437.33,31199.77,104695.99,234.22,0,0,1,1,0,1,1,1,1,1
C225,4,Textile,Startup,429,10933.1,16,5,1,2996.39,44.95,0.865,17.14,MSEDCL,252.58,105.14,184.61,443.8,0.1775,161.86,0,214.5,49.3,262.8,105.1,52.6,52.6,0,152.7,7.63,24.140652389776243,1692.26,2036.01,1526.94,5255.2,12.25,0,0,1,0,0,0,0,0,0,0
C131,20,Automotive,Startup,153,1579.7,23,6,1,4310.85,64.66,0.891,23.29,MSEDCL,485.99,155.98,355.21,129.7,0.3416,243.27,0,76.5,24.93,383.2,153.3,76.6,76.6,0,169.6,8.48,29.238046783404634,3256.12,2711.47,1696.04,7663.62,50.09,0,0,1,0,0,0,0,0,0,1
C127,11,Automotive,SME,796,18478.1,10,5,2,10634.32,159.51,0.974,13.97,Tata Power,1297.89,103.11,948.64,239.8,0.9122,75.5,0,398.0,33.34,958.9,383.6,191.8,191.8,0,298.0,14.9,22.61898996228038,8695.89,7502.1,2979.75,19177.74,24.09,0,0,0,0,0,0,0,1,0,0
C300,19,Pharmaceutical,Mid,517,14050.3,20,6,3,8931.38,133.97,0.948,20.26,Tata Power,1130.01,72.06,825.93,235.36,0.7942,18.64,0,258.5,8.49,782.3,312.9,156.5,156.5,0,223.5,11.17,28.317204907705364,7571.07,5839.77,2234.76,15645.59,30.26,0,0,0,0,0,0,1,1,0,0
C308,6,Pharmaceutical,Mid,37,505.2,15,7,3,4847.31,72.71,0.949,5.63,BESCOM,689.86,76.64,504.22,477.36,0.4848,66.18,0,18.5,15.95,552.8,221.1,110.6,110.6,0,268.3,13.42,22.93660731057571,4622.05,3751.16,2683.24,11056.45,298.82,0,1,0,0,0,0,0,1,0,1
C316,1,Pharmaceutical,Startup,305,13601.2,16,5,1,671.91,10.08,0.897,8.63,Tata Power,109.39,190.73,79.95,117.7,0.0769,280.95,0,152.5,39.67,81.4,32.6,16.3,16.3,0,39.2,1.96,32.850633201270284,732.88,503.43,391.65,1627.95,5.34,0,1,1,0,0,0,0,0,0,0
C238,7,Textile,SME,734,25924.0,17,7,2,6621.99,99.33,0.916,25.52,Tata Power,856.38,77.86,625.94,300.06,0.6019,170.69,0,367.0,1.94,585.5,234.2,117.1,117.1,0,192.8,9.64,30.882590303475027,5737.76,4044.15,1927.89,11709.79,15.95,0,0,1,0,0,0,1,1,0,0
C170,9,Manufacturing,Large,1780,77694.1,14,6,1,31096.11,466.44,0.868,12.17,Tata Power,3612.6,60.57,2640.48,385.28,2.5389,292.05,0,890.0,2.52,3334.9,1334.0,667.0,667.0,0,2009.8,100.49,22.97638500607555,24204.43,22396.5,20097.93,66698.86,37.47,0,0,1,1,0,1,1,1,1,0
C138,6,Automotive,Large,533,20852.1,22,7,1,49317.68,739.77,0.892,28.6,Adani Electricity,6204.17,87.79,4534.69,197.69,4.3603,337.94,0,266.5,4.85,4308.9,1723.6,861.8,861.8,0,1573.5,78.68,25.40419988542886,41567.95,28874.31,15735.3,86177.55,161.68,0,0,1,1,0,1,1,1,0,0
C254,14,Food_Processing,Startup,360,10387.0,18,6,3,1798.07,26.97,0.887,29.98,Adani Electricity,147.82,192.86,108.04,320.95,0.1039,265.97,0,180.0,20.5,145.9,58.4,29.2,29.2,0,89.6,4.48,28.352599655108833,990.4,1032.41,896.01,2918.82,8.11,0,0,1,0,0,0,0,0,0,0
C374,5,Construction,Large,3776,94813.5,24,5,3,21948.21,329.22,0.922,29.53,MSEDCL,2091.0,81.81,1528.33,364.32,1.4695,80.02,0,1888.0,36.26,1779.5,711.8,355.9,355.9,0,889.8,44.49,23.224401956720627,14009.71,12682.66,8898.02,35590.4,9.43,0,1,1,1,0,1,1,0,0,0
C302,2,Pharmaceutical,Large,2164,47072.8,12,6,2,11432.21,171.48,0.939,26.19,BESCOM,1110.67,70.73,811.8,281.2,0.7806,446.21,0,1082.0,16.05,874.5,349.8,174.9,174.9,0,312.8,15.64,26.616802414042056,7441.51,6919.58,3128.06,17489.15,8.08,1,0,0,0,0,0,0,1,0,0
C253,15,Food_Processing,Enterprise,10814,236863.5,14,5,2,49183.04,737.75,0.908,10.8,Adani Electricity,6215.36,189.92,4542.87,378.98,4.3681,269.1,0,5407.0,8.73,5212.5,2085.0,1042.5,1042.5,0,2663.3,133.16,22.063887437376795,41642.94,35974.71,26632.82,104250.47,9.64,0,0,1,0,0,1,1,1,1,0
C358,3,Electronics,Enterprise,10743,302650.4,19,6,2,15574.81,233.62,0.976,2.5,BESCOM,1931.38,133.72,1411.66,256.6,1.3574,203.23,0,5371.5,21.43,1699.0,679.6,339.8,339.8,0,858.7,42.94,27.57375642373816,12940.23,12451.64,8587.38,33979.24,3.16,0,1,0,0,0,1,0,0,1,0
C319,4,Pharmaceutical,SME,608,11020.8,22,6,1,1861.57,27.92,0.949,24.27,Adani Electricity,222.65,116.4,162.73,232.17,0.1565,77.33,0,304.0,29.62,158.5,63.4,31.7,31.7,0,52.2,2.61,31.097583040180716,1491.73,1155.95,521.79,3169.47,5.21,0,0,0,0,0,0,0,0,0,0
C205,2,Textile,Enterprise,4713,225999.4,13,5,1,76506.22,1147.59,0.871,29.91,Tata Power,6815.0,159.89,4981.15,155.33,4.7896,333.14,0,2356.5,38.73,5986.8,2394.7,1197.4,1197.4,0,3010.5,150.52,25.021545377321694,45660.51,43969.83,30104.75,119735.09,25.41,0,0,1,1,0,1,0,1,0,0
C137,17,Automotive,SME,494,22734.2,24,5,3,22665.57,339.98,0.973,9.45,MSEDCL,2468.07,98.48,1803.94,496.3,1.7346,390.81,0,247.0,40.42,2698.9,1079.6,539.8,539.8,0,2061.4,103.07,23.914588096478816,16536.08,16828.79,20613.53,53978.41,109.27,0,1,0,1,0,1,0,1,1,1
C318,1,Pharmaceutical,Startup,354,4143.1,13,5,3,565.78,8.49,0.978,21.18,Adani Electricity,81.18,59.5,59.33,279.51,0.057,150.43,0,177.0,8.55,57.2,22.9,11.4,11.4,0,23.5,1.18,24.140643319571417,543.87,365.68,235.2,1144.76,3.23,0,0,0,0,0,0,1,0,0,0
C294,4,Pharmaceutical,Startup,55,712.5,20,5,3,584.61,8.77,0.909,2.39,BESCOM,78.91,164.5,57.68,146.64,0.0555,168.66,0,27.5,42.5,62.5,25.0,12.5,12.5,0,25.3,1.27,30.30800110135492,528.69,467.94,253.07,1249.7,22.72,0,1,1,0,0,0,0,0,0,1
C339,6,Electronics,Mid,2672,98491.2,19,5,1,2574.62,38.62,0.908,29.14,BESCOM,287.81,184.4,210.36,271.8,0.2023,480.79,0,1336.0,16.03,222.7,89.1,44.5,44.5,0,103.0,5.15,34.83741484425009,1928.34,1495.89,1030.4,4454.64,1.67,0,0,1,0,0,0,0,0,0,0
C020,16,Steel,Large,2614,26920.3,14,5,1,56840.35,852.61,0.908,13.66,MSEDCL,5090.74,90.38,3720.87,492.9,3.5778,191.45,0,1307.0,8.89,5610.0,2244.0,1122.0,1122.0,0,3785.0,189.25,25.275801670184784,34107.98,40241.42,37849.9,112199.3,42.92,0,1,1,1,1,1,1,1,1,0
C217,15,Textile,Enterprise,6062,77103.8,12,7,3,42161.55,632.42,0.889,13.11,Adani Electricity,6693.91,90.83,4892.64,234.81,4.7045,95.43,0,3031.0,9.33,4626.4,1850.6,925.3,925.3,0,1764.0,88.2,22.82720265814583,44849.21,30038.45,17640.13,92527.78,15.26,0,0,1,1,0,1,1,1,1,0
C387,9,Construction,SME,553,13213.6,24,5,1,7431.02,111.47,0.965,14.23,MSEDCL,1097.3,180.51,802.02,366.66,0.7712,154.61,0,276.5,18.21,784.3,313.7,156.9,156.9,0,310.8,15.54,30.607249370934547,7351.88,5226.33,3108.36,15686.57,28.37,1,0,0,0,0,1,1,1,0,0
C189,4,Manufacturing,SME,660,23149.7,20,6,3,17605.04,264.08,0.959,23.58,Tata Power,1531.78,173.68,1119.59,418.31,1.0765,371.58,0,330.0,19.67,1566.6,626.6,313.3,313.3,0,1003.5,50.18,28.7478598025452,10262.93,11032.7,10035.43,31331.05,47.47,0,0,0,0,0,1,1,1,0,0
C287,11,Pharmaceutical,Enterprise,9901,424185.1,23,5,1,27877.27,418.16,0.916,17.32,MSEDCL,3237.91,198.74,2366.62,118.05,2.2756,388.21,0,4950.5,11.6,2531.9,1012.7,506.4,506.4,0,1004.2,50.21,24.854445450541228,21694.01,18900.88,10042.41,50637.29,5.11,0,0,1,1,0,1,1,1,0,0
C177,19,Manufacturing,Enterprise,1267,39990.8,8,7,1,84457.75,1266.87,0.968,4.85,BESCOM,12847.92,123.17,9390.66,484.04,9.0295,295.96,0,633.5,42.69,8892.5,3557.0,1778.5,1778.5,0,2587.1,129.36,34.05775991784101,86081.06,65898.09,25871.09,177850.24,140.37,0,1,0,1,0,1,1,1,1,1
C105,4,Chemical,Enterprise,727,29106.9,13,5,2,142338.29,2135.07,0.867,20.76,MSEDCL,12653.55,131.52,9248.59,187.22,8.8929,382.31,0,363.5,15.61,13405.8,5362.3,2681.2,2681.2,0,9084.9,454.24,24.404379234768772,84778.78,92488.65,90848.99,268116.43,368.8,0,0,1,1,1,1,1,1,0,1
C366,6,Construction,Mid,1778,55336.0,19,6,3,12057.2,180.86,0.965,9.54,Tata Power,1692.93,69.3,1237.38,148.24,1.1898,333.95,0,889.0,22.94,1358.3,543.3,271.7,271.7,0,687.9,34.4,28.193448865607003,11342.61,8943.57,6879.35,27165.54,15.28,0,1,0,0,0,1,0,1,0,0
C319,19,Pharmaceutical,SME,534,5628.1,19,5,1,1606.66,24.1,0.87,12.43,BESCOM,222.8,145.92,162.84,415.06,0.1566,359.42,0,267.0,23.66,150.6,60.2,30.1,30.1,0,36.5,1.82,31.803150332270235,1492.73,1153.68,364.8,3011.21,5.64,0,0,1,0,0,0,0,0,0,0
C032,1,Steel,Startup,386,13461.0,10,5,2,4258.78,63.88,0.927,0.91,BESCOM,530.51,134.47,387.75,102.31,0.3728,214.66,0,193.0,20.39,503.2,201.3,100.6,100.6,0,304.9,15.25,21.709179041668154,3554.41,3460.46,3049.17,10064.04,26.07,0,1,0,0,0,0,0,1,0,0
C264,16,Food_Processing,Large,2290,50790.2,17,7,1,20382.22,305.73,0.911,28.66,MSEDCL,2459.4,153.59,1797.6,359.83,1.7285,75.93,0,1145.0,30.49,1952.0,780.8,390.4,390.4,0,1063.9,53.19,22.32687401166561,16478.01,11924.12,10638.75,39040.87,17.05,0,0,1,1,0,1,0,0,0,0
C174,15,Manufacturing,Mid,133,4207.0,19,5,3,19920.66,298.81,0.912,9.8,Tata Power,2843.3,82.21,2078.2,270.46,1.9983,306.91,0,66.5,33.38,1968.4,787.3,393.7,393.7,0,558.3,27.92,25.01875132439278,19050.14,14733.74,5583.29,39367.16,295.99,0,1,1,0,0,1,0,1,1,1
C148,1,Automotive,Large,3489,76616.7,15,5,1,24113.78,361.71,0.979,0.44,MSEDCL,3469.32,173.95,2535.76,395.67,2.4382,418.57,0,1744.5,21.79,2653.0,1061.2,530.6,530.6,0,1013.0,50.65,26.845531773211164,23244.43,19685.63,10129.79,53059.85,15.21,0,1,0,1,0,1,1,1,1,0
C237,6,Textile,Mid,1010,21277.3,18,7,3,6105.4,91.58,0.954,20.17,Tata Power,677.34,194.2,495.07,393.05,0.476,23.39,0,505.0,15.34,644.9,258.0,129.0,129.0,0,436.4,21.82,20.75408655753284,4538.15,3996.52,4363.94,12898.61,12.77,0,0,0,0,0,1,1,1,0,0
C353,19,Electronics,Enterprise,345,6513.4,23,5,1,35070.2,526.05,0.878,27.81,Adani Electricity,4192.32,95.25,3064.2,349.13,2.9464,145.68,0,172.5,19.07,2957.4,1183.0,591.5,591.5,0,1029.9,51.5,31.119089718469546,28088.54,20760.87,10299.5,59148.91,171.45,0,0,1,1,1,1,1,1,0,1
C217,20,Textile,Enterprise,3258,141793.9,15,6,1,44314.63,664.72,0.855,9.86,Tata Power,5391.39,57.26,3940.62,290.71,3.7891,318.98,0,1629.0,4.78,4356.6,1742.6,871.3,871.3,0,1825.6,91.28,29.974828629948167,36122.34,32753.45,18255.7,87131.49,26.74,0,1,1,1,0,1,1,1,1,0
C009,2,Steel,Large,755,34430.9,8,7,3,74107.93,1111.62,0.853,12.92,BESCOM,9350.64,106.84,6834.47,102.68,6.5716,192.94,0,377.5,39.59,8355.2,3342.1,1671.0,1671.0,0,5153.6,257.68,28.93983263275223,62649.31,52919.71,51535.65,167104.68,221.33,0,0,1,1,1,1,1,1,1,0
C133,6,Automotive,Startup,197,4814.6,10,6,3,4938.32,74.07,0.883,5.56,Tata Power,893.5,70.01,653.07,165.33,0.628,303.38,0,98.5,14.61,627.7,251.1,125.5,125.5,0,274.3,13.72,25.995279055642822,5986.46,3824.15,2743.18,12553.79,63.72,0,1,1,0,0,0,0,1,0,1
C110,9,Chemical,Enterprise,7176,154290.4,15,7,2,75182.48,1127.74,0.931,20.65,BESCOM,10273.19,69.49,7508.77,472.94,7.22,130.32,0,3588.0,15.94,7812.8,3125.1,1562.6,1562.6,0,3851.0,192.55,29.99173607163886,68830.37,48916.07,38509.72,156256.16,21.77,0,1,0,1,1,1,1,1,0,0
C174,2,Manufacturing,Mid,2143,90419.6,16,6,3,19416.54,291.25,0.913,25.63,BESCOM,2143.59,145.78,1566.77,464.92,1.5065,349.87,0,1071.5,8.25,1926.5,770.6,385.3,385.3,0,1232.7,61.63,31.273916439620688,14362.05,11841.47,12326.87,38530.39,17.98,1,0,1,1,0,1,1,1,0,0
C122,12,Automotive,Startup,182,5135.6,12,5,3,4151.92,62.28,0.951,13.28,MSEDCL,527.78,184.52,385.76,157.08,0.3709,292.3,0,91.0,39.19,383.1,153.2,76.6,76.6,0,117.4,5.87,24.10498154579659,3536.12,2952.49,1173.59,7662.19,42.1,0,0,0,0,0,0,0,1,0,0
C075,12,Energy,Large,2978,110933.9,24,6,1,157834.26,2367.51,0.943,1.66,MSEDCL,21993.33,90.75,16075.12,447.46,15.4569,195.2,0,1489.0,3.56,16036.6,6414.7,3207.3,3207.3,0,4610.0,230.5,28.636715222381007,147355.31,127276.92,46100.34,320732.58,107.7,1,1,0,1,1,1,1,0,1,1
C242,5,Food_Processing,Large,261,11034.9,18,5,3,9819.82,147.3,0.874,22.56,MSEDCL,1396.0,109.49,1020.35,112.67,0.9811,450.36,0,130.5,18.3,1011.0,404.4,202.2,202.2,0,463.1,23.15,26.99241423639829,9353.19,6235.44,4630.81,20219.44,77.47,0,0,1,0,0,1,1,1,0,1
C378,16,Construction,SME,1370,65713.7,21,5,2,4671.67,70.08,0.908,6.68,BESCOM,535.82,132.94,391.63,167.79,0.3766,288.59,0,685.0,18.52,569.1,227.7,113.8,113.8,0,421.8,21.09,29.374957860273106,3589.98,3574.8,4217.91,11382.69,8.31,0,1,0,0,0,0,1,0,0,0
C261,11,Food_Processing,Mid,670,12167.6,15,7,1,16303.05,244.55,0.97,29.39,Adani Electricity,1571.52,78.33,1148.64,255.91,1.1045,278.65,0,335.0,0.4,1280.6,512.2,256.1,256.1,0,564.3,28.21,32.93429107502131,10529.19,9439.78,5642.9,25611.87,38.23,0,0,0,0,0,1,1,1,0,0
C221,20,Textile,Mid,374,15637.3,24,7,1,6843.31,102.65,0.942,3.34,BESCOM,917.98,156.11,670.96,142.68,0.6452,399.23,0,187.0,23.04,795.1,318.0,159.0,159.0,0,432.7,21.63,20.489461668320722,6150.46,5424.08,4326.54,15901.08,42.52,0,1,0,0,0,0,0,1,0,0
C112,19,Chemical,Mid,2982,51455.8,8,5,3,39657.83,594.87,0.954,18.13,Adani Electricity,4867.68,102.2,3557.83,404.82,3.421,29.86,0,1491.0,14.93,3471.9,1388.8,694.4,694.4,0,1020.2,51.01,29.357710120923524,32613.48,26623.18,10202.03,69438.7,23.29,0,0,0,1,1,1,1,1,0,0
C280,2,Food_Processing,Mid,772,35422.4,22,5,3,12565.6,188.48,0.957,15.03,BESCOM,1260.77,193.74,921.51,321.22,0.8861,158.81,0,386.0,13.41,1198.8,479.5,239.8,239.8,0,677.4,33.87,24.758356006564405,8447.13,8754.7,6773.89,23975.73,31.06,0,0,0,0,0,1,1,1,0,0
C358,6,Electronics,Enterprise,1706,49572.6,12,7,1,20301.48,304.52,0.895,6.99,Tata Power,2203.82,80.95,1610.8,421.06,1.5488,180.19,0,853.0,45.83,1956.3,782.5,391.3,391.3,0,887.7,44.38,28.532517649244873,14765.62,15484.31,8876.72,39126.65,22.93,0,1,1,0,0,1,0,1,1,0
C346,17,Electronics,Startup,29,371.2,16,7,2,676.97,10.15,0.971,27.1,BESCOM,70.35,193.17,51.42,360.94,0.0494,50.79,0,14.5,1.1,64.0,25.6,12.8,12.8,0,40.4,2.02,28.982429328574113,471.35,404.67,403.59,1279.61,44.12,0,0,0,0,0,0,0,0,0,0
C065,11,Energy,SME,765,8570.2,11,6,3,37624.28,564.36,0.917,19.7,BESCOM,3729.5,111.58,2725.93,147.28,2.6211,83.37,0,382.5,22.29,4003.5,1601.4,800.7,800.7,0,3031.0,151.55,25.102564255827343,24987.67,24773.31,30309.97,80070.96,104.67,0,0,1,1,1,1,0,1,0,1
C171,11,Manufacturing,Large,4521,59804.2,13,6,3,27272.63,409.09,0.943,19.65,Tata Power,4251.42,182.84,3107.4,450.22,2.9879,474.36,0,2260.5,10.25,2895.9,1158.3,579.2,579.2,0,1146.4,57.32,20.680267887763286,28484.53,17968.31,11464.48,57917.32,12.81,0,1,0,1,0,1,1,1,0,0
C045,2,Energy,SME,1254,20074.8,21,5,2,29611.26,444.17,0.97,5.25,BESCOM,2998.19,199.83,2191.4,331.69,2.1071,21.13,0,627.0,29.34,2940.8,1176.3,588.2,588.2,0,1572.1,78.6,24.11859043519395,20087.87,23007.64,15720.61,58816.11,46.9,0,1,0,1,1,1,0,1,1,0
C156,14,Automotive,SME,263,3323.9,12,6,3,14195.64,212.93,0.884,3.72,Adani Electricity,2262.06,158.16,1653.36,458.11,1.5898,294.96,0,131.5,28.49,1552.2,620.9,310.4,310.4,0,468.0,23.4,33.692345675309035,15155.79,11207.36,4680.21,31043.37,118.04,0,1,1,0,0,1,0,1,1,1
C097,19,Chemical,Enterprise,7597,377730.3,9,7,3,98001.84,1470.03,0.94,2.18,Tata Power,12442.29,58.36,9094.18,182.25,8.7444,272.23,0,3798.5,8.92,11099.8,4439.9,2220.0,2220.0,0,6002.6,300.13,32.50682496947963,83363.33,78607.58,60025.7,221996.61,29.22,0,1,0,1,1,1,1,1,1,0
C187,5,Manufacturing,SME,653,14963.7,24,7,2,10936.75,164.05,0.888,18.57,Adani Electricity,1560.04,133.88,1140.25,352.51,1.0964,490.25,0,326.5,40.52,1146.1,458.5,229.2,229.2,0,516.7,25.84,24.380873063246963,10452.3,7302.95,5167.43,22922.68,35.1,0,0,0,0,0,1,0,1,0,0
C392,7,Construction,Large,1291,34313.8,12,5,1,25800.81,387.01,0.924,24.59,Adani Electricity,3168.52,51.12,2315.9,443.31,2.2268,456.37,0,645.5,35.11,2194.9,878.0,439.0,439.0,0,671.4,33.57,33.261342893078734,21229.07,15955.15,6713.97,43898.18,34.0,0,0,0,1,0,1,0,1,0,0
C322,12,Electronics,Enterprise,12373,446378.8,12,5,3,11376.04,170.64,0.922,10.13,MSEDCL,1502.43,100.77,1098.14,246.84,1.0559,316.02,0,6186.5,11.27,1142.7,457.1,228.5,228.5,0,440.4,22.02,30.167561100933447,10066.26,8383.17,4404.0,22853.42,1.85,0,0,1,0,0,1,1,1,0,0
C219,11,Textile,Mid,2146,21763.8,16,5,1,6872.05,103.08,0.862,4.33,MSEDCL,735.72,52.45,537.75,489.23,0.5171,440.32,0,1073.0,40.77,718.5,287.4,143.7,143.7,0,405.0,20.25,32.186182444019195,4929.36,5390.98,4050.15,14370.49,6.7,0,1,1,0,0,0,0,1,0,0
C280,20,Food_Processing,Mid,1588,64965.5,19,5,1,13772.66,206.59,0.959,22.0,Adani Electricity,1398.7,179.28,1022.32,456.93,0.983,194.37,0,794.0,14.39,1156.8,462.7,231.4,231.4,0,495.6,24.78,24.20126622725311,9371.26,8808.91,4955.72,23135.89,14.57,0,0,0,1,0,1,1,0,0,0
C126,20,Automotive,Startup,77,1989.1,20,7,2,5521.25,82.82,0.968,16.76,MSEDCL,683.87,134.89,499.85,143.92,0.4806,406.51,0,38.5,26.82,550.3,220.1,110.1,110.1,0,265.6,13.28,21.710905665242464,4581.93,3768.67,2655.8,11006.4,142.94,0,0,0,0,0,0,0,1,0,1
C077,7,Energy,Large,2164,32061.6,22,6,1,188960.51,2834.41,0.915,23.92,Adani Electricity,23117.18,194.13,16896.56,449.16,16.2467,262.53,0,1082.0,27.28,17969.4,7187.7,3593.9,3593.9,0,8661.7,433.08,24.213304049144945,154885.11,117885.71,86616.58,359387.41,166.08,1,0,1,1,1,1,0,1,0,0
C331,16,Electronics,Enterprise,2134,36446.6,9,7,2,15448.15,231.72,0.959,13.93,Adani Electricity,2086.41,116.72,1524.98,374.27,1.4663,427.53,0,1067.0,40.19,1464.6,585.8,292.9,292.9,0,441.0,22.05,30.720099742227454,13978.95,10903.13,4410.16,29292.24,13.73,1,0,0,0,0,1,0,1,1,0
C252,15,Food_Processing,Large,800,10790.5,23,6,1,11306.38,169.6,0.909,22.13,MSEDCL,1122.62,64.81,820.53,232.89,0.789,430.34,0,400.0,44.68,904.8,361.9,181.0,181.0,0,335.4,16.77,31.509477957701662,7521.55,7219.88,3354.06,18095.49,22.62,0,0,1,0,0,0,0,1,0,0
C067,12,Energy,SME,741,33638.3,13,5,2,58953.89,884.31,0.872,23.38,Adani Electricity,6109.51,96.86,4465.49,183.18,4.2937,327.09,0,370.5,6.8,5490.4,2196.2,1098.1,1098.1,0,3183.3,159.16,24.351461701422096,40933.69,37041.99,31832.73,109808.41,148.19,0,0,1,1,1,1,1,1,0,1
C303,14,Pharmaceutical,SME,126,4378.8,23,6,2,5707.85,85.62,0.898,13.51,Tata Power,747.65,50.81,546.46,147.76,0.5254,302.97,0,63.0,49.55,533.0,213.2,106.6,106.6,0,160.3,8.02,30.681622928561602,5009.24,4048.17,1603.13,10660.53,84.61,0,0,1,0,0,0,0,1,0,1
C336,6,Electronics,Large,3892,89127.1,24,6,3,5752.92,86.29,0.886,16.69,BESCOM,821.67,51.27,600.57,439.14,0.5775,25.73,0,1946.0,22.42,614.5,245.8,122.9,122.9,0,285.4,14.27,22.629234582321462,5505.21,3930.11,2853.86,12289.18,3.16,0,0,1,0,0,0,0,1,0,0
C312,11,Pharmaceutical,SME,348,7904.4,12,7,3,4911.03,73.67,0.901,24.92,MSEDCL,372.52,150.87,272.28,208.65,0.2618,464.72,0,174.0,18.49,408.3,163.3,81.7,81.7,0,264.7,13.23,28.09296115108343,2495.86,3023.42,2646.67,8165.94,23.47,0,0,1,0,0,0,1,0,1,0
C292,11,Pharmaceutical,SME,725,33107.9,20,7,2,2537.11,38.06,0.9,5.1,Tata Power,351.0,190.55,256.55,491.89,0.2467,206.7,0,362.5,14.35,255.2,102.1,51.0,51.0,0,77.9,3.89,29.49415351203905,2351.7,1974.23,778.76,5104.68,7.04,0,1,1,0,0,1,1,0,0,0
C073,10,Energy,Enterprise,9238,99160.6,8,5,1,240730.2,3610.95,0.868,21.98,Tata Power,33191.85,68.33,24260.23,317.12,23.3271,395.28,0,4619.0,10.06,23156.7,9262.7,4631.3,4631.3,0,8674.5,433.72,27.27579002143209,222385.43,154002.81,86744.94,463133.18,50.13,0,0,1,1,1,1,1,1,0,1
C153,16,Automotive,Enterprise,11042,136588.3,12,6,3,125423.67,1881.36,0.979,23.83,MSEDCL,15601.38,103.52,11403.19,213.83,10.9646,104.52,0,5521.0,27.85,12214.5,4885.8,2442.9,2442.9,0,6142.6,307.13,34.19025400728858,104529.25,78334.72,61425.81,244289.77,22.12,0,0,0,1,0,1,1,1,0,0
C101,17,Chemical,Startup,196,4521.7,8,5,2,8009.98,120.15,0.852,21.1,Tata Power,919.45,197.78,672.04,434.14,0.6462,7.63,0,98.0,30.84,843.4,337.3,168.7,168.7,0,552.5,27.63,23.838651446328857,6160.32,5182.05,5525.06,16867.43,86.06,1,0,1,0,0,0,1,1,0,1
C058,4,Energy,Startup,468,20827.7,15,7,3,14439.93,216.6,0.887,10.86,Adani Electricity,2219.49,152.33,1622.25,486.57,1.5599,181.5,0,234.0,3.11,1719.7,687.9,343.9,343.9,0,896.8,44.84,33.46421012513578,14870.62,10554.64,8968.34,34393.59,73.49,0,0,1,0,0,1,1,1,1,1
C095,1,Chemical,Mid,554,7597.8,13,5,2,34387.81,515.82,0.866,2.24,MSEDCL,5674.51,157.79,4147.55,109.64,3.988,170.69,0,277.0,34.12,4179.6,1671.8,835.9,835.9,0,1800.5,90.02,21.935433452586025,38019.19,27567.33,18004.94,83591.47,150.89,0,1,1,1,1,1,0,1,0,1
C388,16,Construction,SME,196,8423.9,18,7,3,4567.5,68.51,0.869,19.57,MSEDCL,404.27,114.66,295.48,233.74,0.2841,424.55,0,98.0,33.27,439.0,175.6,87.8,87.8,0,305.9,15.29,25.412839580402597,2708.61,3012.32,3058.87,8779.79,44.79,0,0,1,0,0,0,1,0,0,0
